tile,x,y,prediction,confidence
gridHE__20211011_160350_(3)tile_143_level1_10240-41984-11264-43008.png,10240,41984,0,0.98630
gridHE__20211011_160350_(3)tile_1131_level1_30720-66560-31744-67584.png,30720,66560,0,0.94553
gridHE__20211011_160350_(3)tile_509_level1_19456-44032-20480-45056.png,19456,44032,0,0.66565
gridHE__20211011_160350_(3)tile_988_level1_28672-39936-29696-40960.png,28672,39936,0,0.77776
gridHE__20211011_160350_(3)tile_567_level1_20480-56320-21504-57344.png,20480,56320,0,0.91535
gridHE__20211011_160350_(3)tile_4236_level1_84992-75776-86016-76800.png,84992,75776,1,0.36129
gridHE__20211011_160350_(3)tile_577_level1_21504-12288-22528-13312.png,21504,12288,0,0.71820
gridHE__20211011_160350_(3)tile_2843_level1_58368-68608-59392-69632.png,58368,68608,1,0.55939
gridHE__20211011_160350_(3)tile_1481_level1_36864-60416-37888-61440.png,36864,60416,1,0.91159
gridHE__20211011_160350_(3)tile_1626_level1_39936-24576-40960-25600.png,39936,24576,0,0.45250
gridHE__20211011_160350_(3)tile_3721_level1_71680-33792-72704-34816.png,71680,33792,0,0.48763
gridHE__20211011_160350_(3)tile_4207_level1_83968-73728-84992-74752.png,83968,73728,2,0.48325
gridHE__20211011_160350_(3)tile_482_level1_18432-62464-19456-63488.png,18432,62464,0,0.99753
gridHE__20211011_160350_(3)tile_238_level1_13312-24576-14336-25600.png,13312,24576,0,0.95586
gridHE__20211011_160350_(3)tile_4138_level1_80896-23552-81920-24576.png,80896,23552,0,0.97526
gridHE__20211011_160350_(3)tile_1688_level1_40960-23552-41984-24576.png,40960,23552,0,0.76502
gridHE__20211011_160350_(3)tile_4129_level1_80896-12288-81920-13312.png,80896,12288,0,0.98892
gridHE__20211011_160350_(3)tile_1770_level1_41984-51200-43008-52224.png,41984,51200,1,0.92026
gridHE__20211011_160350_(3)tile_2506_level1_53248-79872-54272-80896.png,53248,79872,1,0.62520
gridHE__20211011_160350_(3)tile_2116_level1_48128-11264-49152-12288.png,48128,11264,1,0.58698
gridHE__20211011_160350_(3)tile_942_level1_27648-51200-28672-52224.png,27648,51200,0,0.68621
gridHE__20211011_160350_(3)tile_1621_level1_39936-19456-40960-20480.png,39936,19456,0,0.66794
gridHE__20211011_160350_(3)tile_3749_level1_71680-65536-72704-66560.png,71680,65536,1,0.41938
gridHE__20211011_160350_(3)tile_556_level1_20480-45056-21504-46080.png,20480,45056,0,0.80566
gridHE__20211011_160350_(3)tile_2045_level1_46080-70656-47104-71680.png,46080,70656,1,0.88022
gridHE__20211011_160350_(3)tile_1820_level1_43008-36864-44032-37888.png,43008,36864,0,0.72191
gridHE__20211011_160350_(3)tile_2088_level1_47104-49152-48128-50176.png,47104,49152,1,0.80173
gridHE__20211011_160350_(3)tile_647_level1_22528-28672-23552-29696.png,22528,28672,0,0.56468
gridHE__20211011_160350_(3)tile_2388_level1_52224-25600-53248-26624.png,52224,25600,0,0.73619
gridHE__20211011_160350_(3)tile_2183_level1_49152-14336-50176-15360.png,49152,14336,0,0.70248
gridHE__20211011_160350_(3)tile_491_level1_19456-20480-20480-21504.png,19456,20480,0,0.80709
gridHE__20211011_160350_(3)tile_2379_level1_52224-16384-53248-17408.png,52224,16384,1,0.54738
gridHE__20211011_160350_(3)tile_1944_level1_45056-30720-46080-31744.png,45056,30720,2,0.52980
gridHE__20211011_160350_(3)tile_1039_level1_29696-31744-30720-32768.png,29696,31744,2,0.43307
gridHE__20211011_160350_(3)tile_4199_level1_83968-60416-84992-61440.png,83968,60416,0,0.99788
gridHE__20211011_160350_(3)tile_1935_level1_45056-21504-46080-22528.png,45056,21504,0,0.46147
gridHE__20211011_160350_(3)tile_2018_level1_46080-41984-47104-43008.png,46080,41984,1,0.79010
gridHE__20211011_160350_(3)tile_3602_level1_69632-52224-70656-53248.png,69632,52224,1,0.58205
gridHE__20211011_160350_(3)tile_2357_level1_51200-62464-52224-63488.png,51200,62464,0,0.99505
gridHE__20211011_160350_(3)tile_3382_level1_66560-41984-67584-43008.png,66560,41984,0,0.62380
gridHE__20211011_160350_(3)tile_576_level1_21504-11264-22528-12288.png,21504,11264,0,0.73144
gridHE__20211011_160350_(3)tile_3632_level1_70656-11264-71680-12288.png,70656,11264,1,0.63956
gridHE__20211011_160350_(3)tile_1442_level1_36864-20480-37888-21504.png,36864,20480,1,0.95028
gridHE__20211011_160350_(3)tile_642_level1_22528-23552-23552-24576.png,22528,23552,0,0.64289
gridHE__20211011_160350_(3)tile_2862_level1_59392-14336-60416-15360.png,59392,14336,0,0.65179
gridHE__20211011_160350_(3)tile_3874_level1_73728-76800-74752-77824.png,73728,76800,0,0.84679
gridHE__20211011_160350_(3)tile_2879_level1_59392-31744-60416-32768.png,59392,31744,0,0.99539
gridHE__20211011_160350_(3)tile_83_level1_9216-11264-10240-12288.png,9216,11264,0,0.98511
gridHE__20211011_160350_(3)tile_3411_level1_66560-75776-67584-76800.png,66560,75776,1,0.62854
gridHE__20211011_160350_(3)tile_1681_level1_40960-16384-41984-17408.png,40960,16384,2,0.34552
gridHE__20211011_160350_(3)tile_3293_level1_65536-19456-66560-20480.png,65536,19456,0,0.95051
gridHE__20211011_160350_(3)tile_2830_level1_58368-55296-59392-56320.png,58368,55296,0,0.99493
gridHE__20211011_160350_(3)tile_4048_level1_78848-27648-79872-28672.png,78848,27648,0,0.92866
gridHE__20211011_160350_(3)tile_685_level1_23552-13312-24576-14336.png,23552,13312,0,0.69390
gridHE__20211011_160350_(3)tile_3541_level1_68608-61440-69632-62464.png,68608,61440,1,0.70581
gridHE__20211011_160350_(3)tile_3332_level1_65536-61440-66560-62464.png,65536,61440,1,0.50314
gridHE__20211011_160350_(3)tile_3979_level1_76800-54272-77824-55296.png,76800,54272,1,0.40989
gridHE__20211011_160350_(3)tile_3708_level1_71680-20480-72704-21504.png,71680,20480,0,0.46151
gridHE__20211011_160350_(3)tile_1516_level1_37888-35840-38912-36864.png,37888,35840,1,0.50630
gridHE__20211011_160350_(3)tile_3681_level1_70656-64512-71680-65536.png,70656,64512,1,0.79922
gridHE__20211011_160350_(3)tile_2700_level1_56320-67584-57344-68608.png,56320,67584,1,0.41988
gridHE__20211011_160350_(3)tile_1358_level1_34816-57344-35840-58368.png,34816,57344,1,0.86638
gridHE__20211011_160350_(3)tile_354_level1_16384-17408-17408-18432.png,16384,17408,0,0.54897
gridHE__20211011_160350_(3)tile_1841_level1_43008-58368-44032-59392.png,43008,58368,1,0.77672
gridHE__20211011_160350_(3)tile_2952_level1_60416-32768-61440-33792.png,60416,32768,2,0.67417
gridHE__20211011_160350_(3)tile_3352_level1_65536-83968-66560-84992.png,65536,83968,2,0.44669
gridHE__20211011_160350_(3)tile_3126_level1_62464-67584-63488-68608.png,62464,67584,0,0.45940
gridHE__20211011_160350_(3)tile_2688_level1_56320-53248-57344-54272.png,56320,53248,0,0.44890
gridHE__20211011_160350_(3)tile_1354_level1_34816-53248-35840-54272.png,34816,53248,1,0.83130
gridHE__20211011_160350_(3)tile_1756_level1_41984-31744-43008-32768.png,41984,31744,2,0.50702
gridHE__20211011_160350_(3)tile_2473_level1_53248-44032-54272-45056.png,53248,44032,1,0.95515
gridHE__20211011_160350_(3)tile_3655_level1_70656-35840-71680-36864.png,70656,35840,1,0.86447
gridHE__20211011_160350_(3)tile_3312_level1_65536-40960-66560-41984.png,65536,40960,0,0.89563
gridHE__20211011_160350_(3)tile_2337_level1_51200-41984-52224-43008.png,51200,41984,1,0.94118
gridHE__20211011_160350_(3)tile_2527_level1_54272-28672-55296-29696.png,54272,28672,0,0.71883
gridHE__20211011_160350_(3)tile_3921_level1_75776-18432-76800-19456.png,75776,18432,1,0.71876
gridHE__20211011_160350_(3)tile_2133_level1_48128-28672-49152-29696.png,48128,28672,0,0.95633
gridHE__20211011_160350_(3)tile_156_level1_11264-17408-12288-18432.png,11264,17408,0,0.97391
gridHE__20211011_160350_(3)tile_2944_level1_60416-24576-61440-25600.png,60416,24576,0,0.98132
gridHE__20211011_160350_(3)tile_1488_level1_36864-67584-37888-68608.png,36864,67584,0,0.99688
gridHE__20211011_160350_(3)tile_3487_level1_67584-80896-68608-81920.png,67584,80896,0,0.49555
gridHE__20211011_160350_(3)tile_1877_level1_44032-28672-45056-29696.png,44032,28672,2,0.61251
gridHE__20211011_160350_(3)tile_3566_level1_69632-15360-70656-16384.png,69632,15360,0,0.46780
gridHE__20211011_160350_(3)tile_218_level1_12288-45056-13312-46080.png,12288,45056,0,0.96637
gridHE__20211011_160350_(3)tile_606_level1_21504-41984-22528-43008.png,21504,41984,0,0.95800
gridHE__20211011_160350_(3)tile_1631_level1_39936-29696-40960-30720.png,39936,29696,0,0.52566
gridHE__20211011_160350_(3)tile_1991_level1_46080-12288-47104-13312.png,46080,12288,0,0.47072
gridHE__20211011_160350_(3)tile_999_level1_28672-51200-29696-52224.png,28672,51200,1,0.53202
gridHE__20211011_160350_(3)tile_2010_level1_46080-31744-47104-32768.png,46080,31744,2,0.67214
gridHE__20211011_160350_(3)tile_3537_level1_68608-56320-69632-57344.png,68608,56320,0,0.62167
gridHE__20211011_160350_(3)tile_4204_level1_83968-70656-84992-71680.png,83968,70656,1,0.50257
gridHE__20211011_160350_(3)tile_3167_level1_63488-35840-64512-36864.png,63488,35840,0,0.51085
gridHE__20211011_160350_(3)tile_3053_level1_61440-64512-62464-65536.png,61440,64512,1,0.70674
gridHE__20211011_160350_(3)tile_4242_level1_86016-43008-87040-44032.png,86016,43008,0,0.94934
gridHE__20211011_160350_(3)tile_1925_level1_45056-11264-46080-12288.png,45056,11264,0,0.51442
gridHE__20211011_160350_(3)tile_1954_level1_45056-40960-46080-41984.png,45056,40960,1,0.57112
gridHE__20211011_160350_(3)tile_728_level1_23552-57344-24576-58368.png,23552,57344,0,0.89990
gridHE__20211011_160350_(3)tile_1102_level1_30720-35840-31744-36864.png,30720,35840,0,0.65649
gridHE__20211011_160350_(3)tile_774_level1_24576-48128-25600-49152.png,24576,48128,0,0.94349
gridHE__20211011_160350_(3)tile_3232_level1_64512-31744-65536-32768.png,64512,31744,0,0.99743
gridHE__20211011_160350_(3)tile_3112_level1_62464-53248-63488-54272.png,62464,53248,0,0.69299
gridHE__20211011_160350_(3)tile_1746_level1_41984-21504-43008-22528.png,41984,21504,2,0.34242
gridHE__20211011_160350_(3)tile_739_level1_24576-12288-25600-13312.png,24576,12288,0,0.44008
gridHE__20211011_160350_(3)tile_1803_level1_43008-19456-44032-20480.png,43008,19456,2,0.52208
gridHE__20211011_160350_(3)tile_1286_level1_33792-45056-34816-46080.png,33792,45056,0,0.48532
gridHE__20211011_160350_(3)tile_4145_level1_80896-68608-81920-69632.png,80896,68608,0,0.81009
gridHE__20211011_160350_(3)tile_4076_level1_78848-68608-79872-69632.png,78848,68608,0,0.62751
gridHE__20211011_160350_(3)tile_479_level1_18432-59392-19456-60416.png,18432,59392,0,0.99853
gridHE__20211011_160350_(3)tile_2079_level1_47104-39936-48128-40960.png,47104,39936,1,0.72397
gridHE__20211011_160350_(3)tile_1641_level1_39936-39936-40960-40960.png,39936,39936,0,0.87764
gridHE__20211011_160350_(3)tile_1460_level1_36864-38912-37888-39936.png,36864,38912,0,0.63865
gridHE__20211011_160350_(3)tile_3299_level1_65536-25600-66560-26624.png,65536,25600,0,0.81559
gridHE__20211011_160350_(3)tile_27_level1_6144-34816-7168-35840.png,6144,34816,0,0.92857
gridHE__20211011_160350_(3)tile_718_level1_23552-47104-24576-48128.png,23552,47104,0,0.97248
gridHE__20211011_160350_(3)tile_2058_level1_47104-17408-48128-18432.png,47104,17408,0,0.64100
gridHE__20211011_160350_(3)tile_2539_level1_54272-40960-55296-41984.png,54272,40960,1,0.90411
gridHE__20211011_160350_(3)tile_2712_level1_56320-79872-57344-80896.png,56320,79872,1,0.67303
gridHE__20211011_160350_(3)tile_3565_level1_69632-14336-70656-15360.png,69632,14336,0,0.49761
gridHE__20211011_160350_(3)tile_2595_level1_55296-27648-56320-28672.png,55296,27648,0,0.97463
gridHE__20211011_160350_(3)tile_616_level1_21504-52224-22528-53248.png,21504,52224,0,0.53771
gridHE__20211011_160350_(3)tile_1348_level1_34816-47104-35840-48128.png,34816,47104,0,0.60927
gridHE__20211011_160350_(3)tile_558_level1_20480-47104-21504-48128.png,20480,47104,0,0.99892
gridHE__20211011_160350_(3)tile_2784_level1_58368-8192-59392-9216.png,58368,8192,0,0.86563
gridHE__20211011_160350_(3)tile_629_level1_21504-65536-22528-66560.png,21504,65536,0,0.87584
gridHE__20211011_160350_(3)tile_2459_level1_53248-29696-54272-30720.png,53248,29696,0,0.44227
gridHE__20211011_160350_(3)tile_3520_level1_68608-38912-69632-39936.png,68608,38912,1,0.94687
gridHE__20211011_160350_(3)tile_4098_level1_79872-24576-80896-25600.png,79872,24576,0,0.91140
gridHE__20211011_160350_(3)tile_3517_level1_68608-35840-69632-36864.png,68608,35840,0,0.65591
gridHE__20211011_160350_(3)tile_546_level1_20480-32768-21504-33792.png,20480,32768,0,0.98839
gridHE__20211011_160350_(3)tile_2684_level1_56320-49152-57344-50176.png,56320,49152,1,0.51438
gridHE__20211011_160350_(3)tile_1015_level1_28672-67584-29696-68608.png,28672,67584,0,0.99223
gridHE__20211011_160350_(3)tile_3553_level1_68608-74752-69632-75776.png,68608,74752,1,0.50966
gridHE__20211011_160350_(3)tile_1449_level1_36864-27648-37888-28672.png,36864,27648,0,0.71230
gridHE__20211011_160350_(3)tile_1264_level1_33792-21504-34816-22528.png,33792,21504,1,0.73995
gridHE__20211011_160350_(3)tile_2931_level1_60416-11264-61440-12288.png,60416,11264,0,0.71556
gridHE__20211011_160350_(3)tile_1792_level1_41984-73728-43008-74752.png,41984,73728,1,0.63749
gridHE__20211011_160350_(3)tile_1551_level1_37888-71680-38912-72704.png,37888,71680,0,0.99664
gridHE__20211011_160350_(3)tile_63_level1_8192-19456-9216-20480.png,8192,19456,0,0.99585
gridHE__20211011_160350_(3)tile_1980_level1_45056-67584-46080-68608.png,45056,67584,0,0.97472
gridHE__20211011_160350_(3)tile_927_level1_27648-35840-28672-36864.png,27648,35840,0,0.91117
gridHE__20211011_160350_(3)tile_875_level1_26624-39936-27648-40960.png,26624,39936,0,0.89746
gridHE__20211011_160350_(3)tile_2976_level1_60416-58368-61440-59392.png,60416,58368,0,0.99338
gridHE__20211011_160350_(3)tile_2741_level1_57344-36864-58368-37888.png,57344,36864,0,0.54910
gridHE__20211011_160350_(3)tile_243_level1_13312-29696-14336-30720.png,13312,29696,0,0.98765
gridHE__20211011_160350_(3)tile_2924_level1_59392-77824-60416-78848.png,59392,77824,1,0.69733
gridHE__20211011_160350_(3)tile_1659_level1_39936-58368-40960-59392.png,39936,58368,0,0.54397
gridHE__20211011_160350_(3)tile_1187_level1_31744-62464-32768-63488.png,31744,62464,1,0.69336
gridHE__20211011_160350_(3)tile_3043_level1_61440-54272-62464-55296.png,61440,54272,0,0.84949
gridHE__20211011_160350_(3)tile_2061_level1_47104-20480-48128-21504.png,47104,20480,0,0.49541
gridHE__20211011_160350_(3)tile_758_level1_24576-31744-25600-32768.png,24576,31744,0,0.99652
gridHE__20211011_160350_(3)tile_4051_level1_78848-30720-79872-31744.png,78848,30720,0,0.96551
gridHE__20211011_160350_(3)tile_3348_level1_65536-79872-66560-80896.png,65536,79872,1,0.59154
gridHE__20211011_160350_(3)tile_1404_level1_35840-43008-36864-44032.png,35840,43008,0,0.86564
gridHE__20211011_160350_(3)tile_2756_level1_57344-52224-58368-53248.png,57344,52224,0,0.58609
gridHE__20211011_160350_(3)tile_1328_level1_34816-26624-35840-27648.png,34816,26624,0,0.87356
gridHE__20211011_160350_(3)tile_738_level1_24576-11264-25600-12288.png,24576,11264,0,0.49585
gridHE__20211011_160350_(3)tile_1426_level1_35840-65536-36864-66560.png,35840,65536,0,0.92911
gridHE__20211011_160350_(3)tile_2803_level1_58368-27648-59392-28672.png,58368,27648,0,0.98966
gridHE__20211011_160350_(3)tile_579_level1_21504-14336-22528-15360.png,21504,14336,0,0.85647
gridHE__20211011_160350_(3)tile_4273_level1_87040-15360-88064-16384.png,87040,15360,0,0.99571
gridHE__20211011_160350_(3)tile_416_level1_17408-32768-18432-33792.png,17408,32768,0,0.97644
gridHE__20211011_160350_(3)tile_2572_level1_54272-76800-55296-77824.png,54272,76800,1,0.69913
gridHE__20211011_160350_(3)tile_4005_level1_77824-18432-78848-19456.png,77824,18432,0,0.96128
gridHE__20211011_160350_(3)tile_2832_level1_58368-57344-59392-58368.png,58368,57344,0,0.68543
gridHE__20211011_160350_(3)tile_3942_level1_75776-58368-76800-59392.png,75776,58368,0,0.53144
gridHE__20211011_160350_(3)tile_519_level1_19456-54272-20480-55296.png,19456,54272,0,0.98531
gridHE__20211011_160350_(3)tile_1604_level1_38912-64512-39936-65536.png,38912,64512,0,0.82550
gridHE__20211011_160350_(3)tile_2495_level1_53248-68608-54272-69632.png,53248,68608,0,0.48336
gridHE__20211011_160350_(3)tile_2757_level1_57344-53248-58368-54272.png,57344,53248,0,0.98796
gridHE__20211011_160350_(3)tile_397_level1_17408-10240-18432-11264.png,17408,10240,0,0.94039
gridHE__20211011_160350_(3)tile_3462_level1_67584-54272-68608-55296.png,67584,54272,1,0.60737
gridHE__20211011_160350_(3)tile_1222_level1_32768-39936-33792-40960.png,32768,39936,2,0.40339
gridHE__20211011_160350_(3)tile_3752_level1_71680-68608-72704-69632.png,71680,68608,1,0.77034
gridHE__20211011_160350_(3)tile_4223_level1_84992-56320-86016-57344.png,84992,56320,0,0.98878
gridHE__20211011_160350_(3)tile_1255_level1_33792-12288-34816-13312.png,33792,12288,0,0.98836
gridHE__20211011_160350_(3)tile_2275_level1_50176-46080-51200-47104.png,50176,46080,1,0.91866
gridHE__20211011_160350_(3)tile_2871_level1_59392-23552-60416-24576.png,59392,23552,0,0.91677
gridHE__20211011_160350_(3)tile_2027_level1_46080-51200-47104-52224.png,46080,51200,1,0.77343
gridHE__20211011_160350_(3)tile_2733_level1_57344-28672-58368-29696.png,57344,28672,0,0.97560
gridHE__20211011_160350_(3)tile_3298_level1_65536-24576-66560-25600.png,65536,24576,0,0.77801
gridHE__20211011_160350_(3)tile_1195_level1_32768-10240-33792-11264.png,32768,10240,0,0.98898
gridHE__20211011_160350_(3)tile_4282_level1_87040-53248-88064-54272.png,87040,53248,0,0.98724
gridHE__20211011_160350_(3)tile_4130_level1_80896-13312-81920-14336.png,80896,13312,0,0.98654
gridHE__20211011_160350_(3)tile_3062_level1_61440-75776-62464-76800.png,61440,75776,1,0.38496
gridHE__20211011_160350_(3)tile_2926_level1_59392-79872-60416-80896.png,59392,79872,1,0.60611
gridHE__20211011_160350_(3)tile_360_level1_16384-23552-17408-24576.png,16384,23552,0,0.99322
gridHE__20211011_160350_(3)tile_3735_level1_71680-48128-72704-49152.png,71680,48128,1,0.67994
gridHE__20211011_160350_(3)tile_3643_level1_70656-23552-71680-24576.png,70656,23552,1,0.43829
gridHE__20211011_160350_(3)tile_3739_level1_71680-52224-72704-53248.png,71680,52224,0,0.43916
gridHE__20211011_160350_(3)tile_1857_level1_43008-74752-44032-75776.png,43008,74752,1,0.81088
gridHE__20211011_160350_(3)tile_3959_level1_76800-14336-77824-15360.png,76800,14336,0,0.99994
gridHE__20211011_160350_(3)tile_3403_level1_66560-65536-67584-66560.png,66560,65536,1,0.87479
gridHE__20211011_160350_(3)tile_1962_level1_45056-49152-46080-50176.png,45056,49152,1,0.57874
gridHE__20211011_160350_(3)tile_3852_level1_73728-44032-74752-45056.png,73728,44032,0,0.98718
gridHE__20211011_160350_(3)tile_3117_level1_62464-58368-63488-59392.png,62464,58368,1,0.49696
gridHE__20211011_160350_(3)tile_1658_level1_39936-57344-40960-58368.png,39936,57344,1,0.89812
gridHE__20211011_160350_(3)tile_961_level1_28672-12288-29696-13312.png,28672,12288,0,0.87714
gridHE__20211011_160350_(3)tile_59_level1_8192-11264-9216-12288.png,8192,11264,0,0.99772
gridHE__20211011_160350_(3)tile_2706_level1_56320-73728-57344-74752.png,56320,73728,1,0.72007
gridHE__20211011_160350_(3)tile_3582_level1_69632-31744-70656-32768.png,69632,31744,0,0.73471
gridHE__20211011_160350_(3)tile_3796_level1_72704-47104-73728-48128.png,72704,47104,1,0.51106
gridHE__20211011_160350_(3)tile_1740_level1_41984-15360-43008-16384.png,41984,15360,0,0.47102
gridHE__20211011_160350_(3)tile_2779_level1_57344-76800-58368-77824.png,57344,76800,1,0.70298
gridHE__20211011_160350_(3)tile_2754_level1_57344-50176-58368-51200.png,57344,50176,2,0.56983
gridHE__20211011_160350_(3)tile_368_level1_16384-31744-17408-32768.png,16384,31744,0,0.93318
gridHE__20211011_160350_(3)tile_1387_level1_35840-25600-36864-26624.png,35840,25600,0,0.86694
